ZIP Code,ZIP Code Tabulation Area (ZCTA) Map,ZCTA UNS (/5),ZCTA UNS,Population Size,State,All-Cause Mortality,Associate Degree or Higher,Asthma,Below 200% Federal Poverty Level,Below Poverty Level,Broadband Access,Cervical,Chlamydia,Diphtheria Tetanus Pertussis 3 Dose (DTP3) Coverage,Dental Visit,Diabetes,Drug Mortality,Foreign Born,Health Center Penetration,Health Center Penetration Total Population,Housing Stress,Life Expectancy,Healthy Food,Linguistic Isolation,Low Birthweight,No High School Diploma,No High School Diploma Age 25+,Vehicle Access,Non White,Obesity,Pap Smear Screening,Poor Mental Health,Poor Physical Health,Preterm Births,Preventable Hospital Stays,Single-Parent Household,Smoking,Under 5 Mortality,Unemployment,Uninsured,Violent Crime,All-Cause Mortality (Percentile),Associate Degree or Higher (Percentile),Asthma (Percentile),Below 200% Federal Poverty Level (Percentile),Below Poverty Level (Percentile),Broadband Access (Percentile),Cervical (Percentile),Chlamydia (Percentile),Diphtheria Tetanus Pertussis 3 Dose (DTP3) Coverage (Percentile),Dental Visit (Percentile),Diabetes (Percentile),Drug Mortality,Foreign Born (Percentile),Health Center Penetration (Percentile),Health Center Penetration Total Population (Percentile),Housing Stress (Percentile),Life Expectancy (Percentile),Healthy Food (Percentile),Linguistic Isolation (Percentile),Low Birthweight (Percentile),No High School Diploma (Percentile),No High School Diploma Age 25+ (Percentile),Vehicle Access,Non White (Percentile),Obesity (Percentile),Pap Smear Screening (Percentile),Poor Mental Health (Percentile),Poor Physical Health (Percentile),Preterm Births (Percentile),Preventable Hospital Stays (Percentile),Single-Parent Household (Percentile),Smoking (Percentile),Under 5 Mortality (Percentile),Unemployment (Percentile),Uninsured (Percentile),Violent Crime (Percentile),
35586,35586,16,80.37,3851,AL,930.00,0.21,11.09,0.39,0.16,0.67,80.91,409.10,91.20,50.67,16.26,16.83,0.06,0.08,0.03,0.20,74.95,0.01,0.20,0.10,0.17,0.17,0.07,-0.13,41.46,79.39,19.89,17.17,0.12,3147,0.09,23.96,8.51,9.40,0.11,162.21,85.26,78.97,75.20,69.80,71.83,88.84,65.11,61.85,43.01,88.28,93.16,15.89,79.83,72.29,62.11,30.00,88.05,11.85,32.48,94.87,78.76,80.12,71.94,90.31,85.27,46.37,90.50,94.19,86.33,70.11,23.17,88.64,91.96,86.74,75.39,30.53,
35593,35593,13,66.55,1702,AL,1070.00,0.23,10.23,0.36,0.13,0.55,82.12,304.21,91.20,54.89,12.81,28.40,0.06,0.11,0.04,0.19,74.21,0.04,1.70,0.10,0.13,0.13,0.03,0.11,37.55,82.40,18.74,14.81,0.11,4363.81,0.16,21.38,8.51,0.40,0.06,269.39,95.34,75.74,45.91,64.40,59.78,95.63,49.63,43.66,43.01,78.05,71.98,50.34,77.64,65.84,56.74,21.23,92.42,33.88,58.33,94.87,65.91,69.79,46.19,44.00,57.91,10.10,82.78,79.99,82.73,96.27,40.13,76.19,91.96,14.47,46.94,56.00,
36301,36301,17,83.64,37434,AL,910.00,0.27,10.99,0.42,0.22,0.78,82.62,679.93,91.20,55.28,13.68,21.52,0.11,0.08,0.03,0.28,76.26,0.04,0.90,0.10,0.14,0.14,0.06,-0.07,40.76,80.07,19.67,14.78,0.12,3440.35,0.37,21.96,8.51,5.40,0.13,487.35,81.70,65.63,72.11,75.56,84.24,70.16,42.67,87.95,43.01,76.85,79.71,29.15,61.21,71.27,59.68,68.30,76.95,33.18,47.38,94.87,71.19,72.39,69.61,86.52,81.63,35.02,89.36,79.55,88.47,81.80,83.46,79.75,91.96,62.41,80.54,84.85,
35990,35990,0,,0,AL,1060.00,,10.90,,,,80.90,469.20,91.20,55.20,13.50,33.78,,1.00,1.00,0.18,73.39,0.20,,0.10,,,,,40.10,,20.50,16.10,,4078,,23.40,8.51,,0,603.96,94.89,,69.98,,,,65.37,68.24,43.01,77.09,78.38,64.03,,6.61,1.36,19.88,95.86,85.40,,94.87,,,,,77.69,,93.21,89.49,,93.74,,86.53,91.96,,4.67,91.70,
36313,36313,4,21.53,166,AL,1080.00,0.67,10.50,0.14,0,1.00,84.30,468.10,91.20,59.10,15.00,20.49,0.30,1.00,0.20,0.11,74.44,,0,0.10,0.33,0.33,0,-0.01,41.10,79.50,16.80,13.80,0.13,3332,1.00,17.20,8.51,0,0,413.57,95.74,6.06,55.69,15.38,2.63,2.09,21.34,67.96,43.01,64.11,88.24,26.38,7.30,6.61,19.97,1.05,91.35,,14.63,94.87,96.69,96.45,8.21,81.13,83.48,44.53,60.44,69.67,94.65,77.70,99.39,43.91,91.96,6.93,4.67,77.02,
36314,36314,12,58.54,531,AL,1080.00,0.22,10.80,0.60,0.03,0.89,81.15,468.10,91.20,53.75,14.36,20.49,0.03,0.33,0.20,0.23,74.44,0.19,0,0.10,0.06,0.06,0,0.02,41.33,81.48,19.85,15.91,0.11,3332,0.04,22.22,8.51,0.90,0.06,413.57,95.74,76.47,66.73,93.76,10.30,29.64,62.41,67.96,43.01,81.25,84.59,26.38,86.21,37.77,19.86,42.76,91.35,83.33,14.63,94.87,27.34,30.94,8.21,70.61,84.68,17.13,90.35,88.55,83.32,77.70,13.68,81.18,91.96,16.65,46.16,77.02,
35585,35585,15,76.15,1714,AL,1020.00,0.38,10.33,0.47,0.25,0.80,82.40,315.50,91.20,56.41,12.72,31.36,0.11,0.05,0.02,0.17,74.11,0.04,6.10,0.10,0.16,0.18,0.03,0.19,37.67,80.02,18.44,14.45,0.11,4451,0.56,20.16,8.51,2.40,0.12,264.23,92.41,37.04,49.87,83.10,89.16,63.56,45.79,45.66,43.01,73.33,70.93,57.47,61.30,76.99,65.40,13.35,92.87,31.00,82.15,94.87,77.89,81.57,37.31,25.35,58.90,35.76,80.24,76.44,82.51,96.52,94.26,68.23,91.96,27.60,77.02,55.09,
35904,35904,17,86.20,13336,AL,1090.00,0.21,10.99,0.48,0.22,0.76,80.89,469.20,91.20,55.71,14.38,33.78,0.06,0.19,0.09,0.21,73.39,0.42,1.40,0.10,0.15,0.14,0.05,-0.02,40.20,79.54,20.31,16.29,0.11,4078,0.36,22.12,8.51,10.40,0.17,603.96,96.09,79.40,72.33,84.28,84.18,76.33,65.53,68.24,43.01,75.54,84.66,64.03,77.80,53.19,38.01,33.97,95.86,98.04,54.77,94.87,74.31,72.18,61.27,81.28,78.14,43.82,92.57,90.46,82.30,93.74,83.08,80.69,91.96,89.21,88.78,91.70,
35564,35564,17,84.07,2096,AL,1020.00,0.24,10.99,0.49,0.17,0.67,80.32,248.07,91.20,53.17,14.05,13.73,0.10,0.01,0.01,0.17,74.67,0,0.10,0.10,0.17,0.17,0.04,0.10,39.61,77.82,20.02,16.46,0.11,3930.4,0.23,23.35,8.51,6.30,0.15,295.05,92.41,71.31,72.32,85.48,73.25,89.30,71.62,30.43,43.01,82.74,82.46,8.80,65.15,83.65,78.74,16.28,89.94,2.56,30.22,94.87,80.17,80.50,49.55,49.35,74.49,68.67,91.24,91.33,83.32,91.82,59.78,86.33,91.96,70.76,85.26,60.53,
35542,35542,17,86.54,888,AL,960.00,0.18,10.43,0.57,0.40,0.68,82.02,353.00,91.20,57.03,13.31,34.03,0.07,0.05,0.03,0.20,74.09,0.01,0,0.10,0.15,0.19,0.04,0,36.62,78.42,19.08,15.19,0.11,3820,0.18,21.98,8.51,11.50,0.21,,88.65,84.87,53.55,91.89,96.81,88.15,50.94,53.35,43.01,71.28,76.84,64.74,76.25,78.08,64.00,28.32,93.01,8.87,14.63,94.87,74.00,83.81,52.10,79.75,49.79,62.01,85.35,83.24,83.43,90.11,46.35,79.89,91.96,91.20,93.64,,
36340,36340,15,74.05,5379,AL,1030.00,0.20,11.05,0.56,0.30,0.61,80.94,468.10,91.20,51.29,15.94,20.49,0.10,0.41,0.22,0.15,74.44,0.18,1.20,0.10,0.23,0.23,0.13,0.03,42.22,79.41,19.88,16.94,0.12,3332,0.39,22.47,8.51,5.00,0.08,413.57,93.26,82.69,74.39,91.42,92.84,93.45,64.85,67.96,43.01,87.15,92.24,26.38,63.58,31.89,17.75,8.30,91.35,82.25,51.93,94.87,90.03,90.58,90.80,67.59,88.75,46.03,90.45,93.33,86.67,77.70,85.21,82.57,91.96,58.31,61.34,77.02,
36305,36305,9,46.19,16632,AL,890.00,0.48,9.62,0.23,0.08,0.89,85.27,671.52,91.20,66.46,9.86,21.48,0.20,0.10,0.02,0.19,76.19,0.09,1.20,0.10,0.06,0.06,0.03,0.19,35.18,83.37,16.44,11.05,0.11,3436.05,0.23,15.57,8.51,3.70,0.07,484.42,78.59,21.13,24.62,33.87,34.94,32.77,13.05,87.59,43.01,30.62,30.62,29.07,25.01,67.89,66.10,22.92,77.92,58.27,51.93,94.87,31.53,33.96,45.98,24.45,38.41,5.17,55.03,31.41,69.83,81.62,59.65,30.18,91.96,42.52,54.68,84.58,
35551,35565,17,84.88,11303,AL,860.00,0.15,10.99,0.51,0.22,0.70,80.14,191.05,91.20,53.94,14.26,19.27,0.07,0.07,0.04,0.23,74.90,0.03,2.90,0.10,0.24,0.24,0.07,0.06,40.59,79.53,20.17,16.55,0.11,5312.96,0.20,23.86,8.51,4.10,0.12,155.51,73.26,89.56,72.10,87.90,84.91,86.07,73.57,16.14,43.01,80.71,83.85,23.06,75.91,73.36,58.46,43.10,88.36,28.32,68.54,94.87,91.72,91.24,73.00,59.71,80.58,43.90,91.85,91.77,83.48,98.66,53.24,88.27,91.96,47.52,77.22,28.63,
35565,35565,17,84.88,11303,AL,860.00,0.15,10.99,0.51,0.22,0.70,80.14,191.05,91.20,53.94,14.26,19.27,0.07,0.07,0.04,0.23,74.90,0.03,2.90,0.10,0.24,0.24,0.07,0.06,40.59,79.53,20.17,16.55,0.11,5312.96,0.20,23.86,8.51,4.10,0.12,155.51,73.26,89.56,72.10,87.90,84.91,86.07,73.57,16.14,43.01,80.71,83.85,23.06,75.91,73.36,58.46,43.10,88.36,28.32,68.54,94.87,91.72,91.24,73.00,59.71,80.58,43.90,91.85,91.77,83.48,98.66,53.24,88.27,91.96,47.52,77.22,28.63,
35573,35573,7,33.33,9,AL,1290.00,0,10.90,0,0,1.00,81.00,359.50,91.20,51.20,14.70,60.27,0,1.00,0,0.18,70.68,0,0,0.10,0.44,0.44,0,0,39.80,79.50,20.50,16.70,0.12,4162,,24.30,8.51,0,0,449.85,99.06,98.91,69.98,1.08,2.63,2.09,64.15,55.00,43.01,87.32,86.50,95.26,91.78,6.61,91.23,19.11,99.27,4.35,14.63,94.87,98.88,98.72,8.21,76.50,75.83,44.53,93.21,92.38,94.14,94.41,,89.84,91.96,6.93,4.67,81.38,
35574,35574,11,52.94,1411,AL,930.00,0.12,10.15,0.25,0.06,0.68,82.13,423.84,91.20,58.26,14.35,19.71,0.13,0.06,0.02,0.15,74.84,0.01,0,0.10,0.20,0.20,0,0.03,38.06,80.77,17.39,15.03,0.12,3340.13,0.06,19.79,8.51,2.20,0.01,163.04,85.26,93.45,42.49,37.03,24.29,88.62,49.53,63.35,43.01,67.24,84.50,24.00,52.38,74.57,70.92,6.54,88.84,11.41,14.63,94.87,85.83,85.91,16.58,67.75,62.22,24.68,68.67,81.97,85.88,77.97,17.18,65.45,91.96,25.77,11.16,30.89,
35906,35906,13,66.02,10290,AL,1050.00,0.40,9.91,0.32,0.11,0.86,84.08,469.20,91.20,66.02,10.92,33.78,0.12,0.15,0.05,0.25,73.39,0.12,3.00,0.10,0.10,0.11,0.06,0.05,35.74,81.84,17.23,12.13,0.11,4078,0.41,15.65,8.51,8.00,0.11,603.96,94.41,32.29,34.26,54.91,53.66,41.44,23.76,68.24,43.01,32.66,46.55,64.03,53.35,59.55,52.98,57.51,95.86,67.91,69.19,94.87,55.78,59.16,65.97,62.53,42.57,14.16,66.67,46.90,79.29,93.74,87.24,30.83,91.96,81.53,74.50,91.70,
36543,36543,8,39.44,8,AL,1090.00,0,11.00,0,0,0,79.90,607.60,91.20,50.80,12.00,53.42,0,1.00,0,0.19,73.35,0.08,0,0.10,0,0,0,0,39.50,79.50,20.50,15.50,0.12,4192,,23.30,8.51,37.50,0,446.25,96.09,98.91,73.00,1.08,2.63,99.78,75.84,82.64,43.01,88.01,62.10,90.92,91.78,6.61,91.23,22.91,95.95,50.83,14.63,94.87,2.73,3.07,8.21,76.50,73.65,44.53,93.21,85.68,94.14,94.92,,86.15,91.96,99.37,4.67,80.89,
36036,36036,14,68.60,1933,AL,890.00,0.27,10.70,0.49,0.26,0.70,84.80,987.97,91.20,61.11,15.70,13.47,0.15,0.46,0.23,0.21,75.81,0.40,0,0.10,0.26,0.25,0.04,-0.16,38.30,80.10,17.50,13.90,0.13,3715.7,0.46,18.80,8.51,9.30,0.14,469.52,78.59,63.67,62.80,85.47,89.27,86.34,16.70,97.11,43.01,56.34,91.30,8.38,42.45,28.50,17.51,33.21,81.15,97.74,14.63,94.87,93.56,92.31,52.16,91.65,64.34,34.59,70.08,70.77,95.10,88.26,90.26,57.99,91.96,86.44,83.26,83.25,
36460,36460,16,80.29,9720,AL,1010.00,0.26,11.45,0.49,0.19,0.50,82.18,661.35,91.20,54.18,17.00,18.59,0.08,0.24,0.12,0.23,75.20,0.04,0,0.10,0.16,0.17,0.09,-0.35,44.37,78.20,19.58,15.75,0.14,3127.59,0.53,22.16,8.51,12.20,0.11,492.06,92.05,66.52,83.68,85.72,79.73,96.63,48.95,86.89,43.01,80.06,95.18,20.10,74.08,46.66,31.94,43.08,86.59,30.31,14.63,94.87,78.60,80.63,82.06,97.09,95.17,64.43,88.82,87.36,97.95,69.29,93.39,80.85,91.96,92.22,73.02,85.81,
36461,36460,16,80.29,9720,AL,1010.00,0.26,11.45,0.49,0.19,0.50,82.18,661.35,91.20,54.18,17.00,18.59,0.08,0.24,0.12,0.23,75.20,0.04,0,0.10,0.16,0.17,0.09,-0.35,44.37,78.20,19.58,15.75,0.14,3127.59,0.53,22.16,8.51,12.20,0.11,492.06,92.05,66.52,83.68,85.72,79.73,96.63,48.95,86.89,43.01,80.06,95.18,20.10,74.08,46.66,31.94,43.08,86.59,30.31,14.63,94.87,78.60,80.63,82.06,97.09,95.17,64.43,88.82,87.36,97.95,69.29,93.39,80.85,91.96,92.22,73.02,85.81,
35010,35010,16,82.48,20322,AL,1000.00,0.25,10.90,0.37,0.15,0.81,83.01,538.74,91.20,57.01,14.85,19.21,0.08,0.01,0,0.24,75.26,0.10,1.70,0.10,0.18,0.18,0.07,-0.03,41.50,80.56,18.49,15.02,0.13,2450.48,0.45,20.82,8.51,6.20,0.08,607.54,91.36,70.26,70.29,67.42,66.71,62.93,36.99,75.80,43.01,71.38,87.31,22.87,71.72,83.79,80.30,49.34,86.02,60.93,58.33,94.87,81.17,83.19,74.38,83.15,85.46,27.60,80.64,81.89,95.19,34.41,89.63,72.84,91.96,69.96,60.99,91.87,
35011,35010,16,82.48,20322,AL,1000.00,0.25,10.90,0.37,0.15,0.81,83.01,538.74,91.20,57.01,14.85,19.21,0.08,0.01,0,0.24,75.26,0.10,1.70,0.10,0.18,0.18,0.07,-0.03,41.50,80.56,18.49,15.02,0.13,2450.48,0.45,20.82,8.51,6.20,0.08,607.54,91.36,70.26,70.29,67.42,66.71,62.93,36.99,75.80,43.01,71.38,87.31,22.87,71.72,83.79,80.30,49.34,86.02,60.93,58.33,94.87,81.17,83.19,74.38,83.15,85.46,27.60,80.64,81.89,95.19,34.41,89.63,72.84,91.96,69.96,60.99,91.87,
36483,36483,11,57.20,545,AL,1030.00,0.24,10.26,0.21,0.08,0.73,82.24,518.23,91.20,60.25,13.89,28.94,0.12,0,0,0.14,73.96,0.11,0,0.10,0.08,0.08,0,0.08,38.87,82.63,16.98,14.69,0.11,4420.8,0.12,19.41,8.51,0,0.02,369.00,93.26,71.23,46.28,29.02,34.89,80.71,48.06,73.59,43.01,59.89,81.21,51.59,53.21,92.28,91.23,6.25,93.58,64.59,14.63,94.87,42.66,47.70,17.73,54.34,69.02,8.56,62.83,78.70,84.22,96.44,28.92,62.67,91.96,6.93,14.09,71.31,
36035,36035,8,42.42,1972,AL,940.00,0.31,10.31,0.30,0.12,0.79,83.95,886.08,91.20,60.72,13.88,12.65,0.11,0.97,0.29,0.13,75.10,0.05,0,0.10,0.12,0.11,0.03,0.06,38.91,80.86,17.27,13.92,0.12,3538.6,0.15,19.03,8.51,2.30,0.07,520.45,85.92,53.93,49.29,49.75,54.03,68.38,25.27,95.93,43.01,58.00,81.13,6.84,58.27,13.67,13.24,3.59,87.22,39.33,14.63,94.87,65.00,63.10,46.10,61.43,69.38,23.50,67.17,71.00,89.57,84.57,37.15,59.80,91.96,26.65,56.01,87.44,
36473,36473,15,77.13,323,AL,1020.00,0.08,11.17,0.59,0.03,0.50,81.40,556.10,91.20,51.73,16.78,26.04,0.13,0,0,0.10,73.96,0.19,0,0.10,0.27,0.23,0,0.04,43.97,82.57,19.62,16.95,0.11,5884,0,24.24,8.51,0,0.03,387.41,92.41,95.92,77.27,93.06,11.27,96.71,59.46,77.70,43.01,86.11,94.62,43.39,48.86,92.28,91.23,0.89,93.60,83.81,14.63,94.87,93.82,89.75,8.21,65.86,94.29,8.97,89.12,93.38,84.54,98.99,5.03,89.59,91.96,6.93,24.16,73.44,
36047,36047,13,65.71,940,AL,1240.00,0.14,12.03,0.28,0.17,0.58,83.17,991.35,91.20,50.81,20.34,11.10,0.03,0.64,0.18,0.29,73.38,0.19,0,0.10,0.13,0.13,0.11,-0.34,45.97,79.64,19.40,16.93,0.14,3629.27,0.43,22.86,8.51,15.40,0.05,631.28,98.80,91.44,91.94,46.71,73.00,94.51,35.05,97.13,43.01,87.99,99.04,4.41,85.49,20.77,21.83,71.31,95.92,83.41,14.63,94.87,66.93,70.55,87.57,96.89,97.45,42.23,87.77,93.30,97.70,86.79,88.59,84.18,91.96,95.29,37.98,93.52,
36426,36426,17,85.43,14973,AL,1050.00,0.26,10.91,0.43,0.20,0.69,81.94,607.15,91.20,53.36,14.35,53.18,0.09,0.10,0.04,0.19,73.36,0.10,0.70,0.10,0.16,0.16,0.05,-0.03,43.08,80.17,18.79,14.97,0.12,4206.91,0.25,20.91,8.51,10.80,0.11,445.73,94.41,66.92,70.73,78.14,80.44,87.12,52.11,82.61,43.01,82.20,84.48,90.85,69.44,67.00,54.32,22.91,95.94,61.31,43.76,94.87,78.02,77.26,63.63,82.99,91.80,33.48,83.16,81.23,94.33,95.02,63.82,73.36,91.96,89.95,74.98,80.84,
36427,36426,17,85.43,14973,AL,1050.00,0.26,10.91,0.43,0.20,0.69,81.94,607.15,91.20,53.36,14.35,53.18,0.09,0.10,0.04,0.19,73.36,0.10,0.70,0.10,0.16,0.16,0.05,-0.03,43.08,80.17,18.79,14.97,0.12,4206.91,0.25,20.91,8.51,10.80,0.11,445.73,94.41,66.92,70.73,78.14,80.44,87.12,52.11,82.61,43.01,82.20,84.48,90.85,69.44,67.00,54.32,22.91,95.94,61.31,43.76,94.87,78.02,77.26,63.63,82.99,91.80,33.48,83.16,81.23,94.33,95.02,63.82,73.36,91.96,89.95,74.98,80.84,
36442,36442,18,87.78,3631,AL,1040.00,0.13,10.80,0.46,0.23,0.65,81.22,474.35,91.20,54.84,16.17,16.96,0.04,0.05,0.02,0.21,74.26,0.01,0.30,0.10,0.16,0.16,0.06,0,41.68,80.11,18.89,16.58,0.12,4523.85,0.25,22.87,8.51,4.70,0.14,331.75,93.85,92.12,66.13,82.02,85.45,90.38,61.39,68.75,43.01,78.16,92.87,16.38,83.70,77.71,66.54,36.19,92.20,15.46,35.02,94.87,76.85,79.24,69.42,80.00,86.28,34.32,83.97,91.84,88.77,96.83,65.50,84.22,91.96,54.80,82.87,66.36,
35019,35019,16,82.49,2289,AL,1000.00,0.24,10.90,0.38,0.16,0.72,80.93,280.82,91.20,54.86,13.38,31.88,0.12,0.02,0.01,0.20,74.75,0.17,5.90,0.10,0.19,0.18,0,0.16,41.38,82.20,20.19,15.78,0.11,3723.75,0.25,23.37,8.51,10.30,0.11,139.04,91.36,71.81,69.39,68.38,71.64,83.00,64.93,38.60,43.01,78.11,77.29,58.72,56.04,82.87,77.97,28.86,89.45,79.44,81.60,94.87,85.29,82.47,8.21,32.31,84.91,11.49,91.93,87.48,81.80,88.50,64.88,86.38,91.96,89.00,75.66,24.16,
35057,35057,13,65.75,14105,AL,1030.00,0.25,10.40,0.30,0.08,0.80,82.87,235.80,91.20,59.94,11.72,32.03,0.13,0.02,0.01,0.18,74.58,0.01,0.10,0.10,0.16,0.16,0.02,0.11,38.22,82.52,18.41,13.92,0.11,3865,0.12,19.63,8.51,2.40,0.11,129.39,93.26,69.25,52.50,50.27,35.29,64.78,39.22,27.13,43.01,60.97,58.38,59.09,52.63,82.10,77.98,20.61,90.51,8.46,30.22,94.87,76.30,78.82,35.73,44.65,63.73,9.20,80.10,70.90,83.27,90.80,29.21,64.31,91.96,27.60,73.93,21.29,
32538,32567,11,55.92,4403,FL,840.00,0.27,9.47,0.31,0.15,0.84,78.66,432.66,90.70,52.68,13.11,36.17,0.17,0.32,0.09,0.22,77.55,0.10,0.90,0.09,0.13,0.12,0.02,0.20,33.97,78.78,17.21,14.79,0.11,2827.68,0.17,25.15,6.80,5.30,0.09,383.36,69.20,64.83,19.57,52.43,66.78,49.33,85.16,64.37,48.44,84.01,74.77,69.09,32.78,38.96,36.81,36.69,60.60,59.84,47.38,73.89,69.07,67.00,30.04,23.86,31.16,57.47,66.39,79.71,84.83,54.16,42.84,92.18,62.27,61.43,67.67,73.11,
32567,32567,11,55.92,4403,FL,840.00,0.27,9.47,0.31,0.15,0.84,78.66,432.66,90.70,52.68,13.11,36.17,0.17,0.32,0.09,0.22,77.55,0.10,0.90,0.09,0.13,0.12,0.02,0.20,33.97,78.78,17.21,14.79,0.11,2827.68,0.17,25.15,6.80,5.30,0.09,383.36,69.20,64.83,19.57,52.43,66.78,49.33,85.16,64.37,48.44,84.01,74.77,69.09,32.78,38.96,36.81,36.69,60.60,59.84,47.38,73.89,69.07,67.00,30.04,23.86,31.16,57.47,66.39,79.71,84.83,54.16,42.84,92.18,62.27,61.43,67.67,73.11,
35058,35058,15,73.67,10112,AL,920.00,0.23,10.16,0.33,0.11,0.78,82.89,235.80,91.20,60.95,11.42,32.03,0.10,0.03,0.01,0.22,74.58,0.17,3.40,0.10,0.16,0.17,0.02,0.10,37.64,81.16,17.97,13.46,0.11,3865,0.25,18.64,8.51,3.00,0.13,129.39,83.14,75.13,42.64,58.70,53.37,69.82,38.89,27.13,43.01,57.02,54.25,59.09,63.27,80.67,74.92,38.68,90.51,80.19,71.63,94.87,77.66,79.71,35.77,48.29,58.67,19.99,75.49,65.61,82.12,90.80,64.11,56.73,91.96,33.87,79.61,21.29,
35089,35089,18,90.80,1546,AL,970.00,0.14,11.38,0.39,0.14,0.65,83.85,741.21,91.20,54.09,16.52,20.08,0.06,0,0,0.25,75.59,0.05,0,0.10,0.19,0.15,0.01,-0.11,43.69,80.65,19.08,15.59,0.14,2789.02,0.39,22.46,8.51,6.80,0.20,381.55,89.07,91.59,82.15,70.37,62.76,90.50,26.45,90.44,43.01,80.30,93.99,25.14,80.26,92.28,91.23,56.89,83.49,35.66,14.63,94.87,83.82,74.99,23.62,88.74,93.64,26.22,85.41,86.25,97.33,52.23,85.05,82.51,91.96,74.51,92.44,72.78,
35183,35183,11,55.13,949,AL,780.00,0.15,10.31,0.06,0.06,0.61,82.20,851.70,91.20,60.24,13.00,20.51,0.07,0,0,0.19,75.78,0.07,0,0.10,0.19,0.19,0.03,0.07,36.96,84.48,18.37,14.71,0.11,2984,0,20.67,8.51,1.30,0.01,254.83,54.38,89.52,49.01,3.96,27.08,93.03,48.44,94.81,43.01,59.91,73.63,26.44,76.28,92.28,91.23,25.21,81.40,50.07,14.63,94.87,84.63,84.65,43.82,56.47,52.56,2.31,79.51,79.08,82.17,61.60,5.03,71.84,91.96,18.85,11.07,53.25,
36038,36038,16,77.86,80,AL,1040.00,0.17,10.70,0.28,0.04,0.84,82.10,474.40,91.20,57.30,14.10,16.94,0.05,0,0,0.15,74.26,0.06,0,0.10,0.07,0.07,0.08,0,40.50,82.51,18.80,15.00,0.13,4533,0.13,21.50,8.51,0,0.26,331.12,93.85,87.44,63.12,44.50,14.06,51.03,49.99,68.75,43.01,70.43,82.83,16.30,81.15,92.28,91.23,7.20,92.22,43.95,14.63,94.87,35.81,39.75,78.44,76.50,80.15,9.26,83.26,81.66,96.54,96.86,31.11,77.07,91.96,6.93,96.62,66.30,
36041,36041,14,68.56,1418,AL,1100.00,0.20,10.82,0.49,0.15,0.59,82.56,827.81,91.20,55.82,13.66,13.98,0.10,0.27,0.13,0.24,74.39,0.37,0,0.10,0.17,0.20,0.01,-0.04,38.27,79.81,19.31,14.96,0.12,3848.09,0.38,21.65,8.51,8.60,0.04,333.86,96.41,82.13,67.78,85.19,66.46,94.16,43.70,94.01,43.01,75.18,79.60,9.40,65.33,43.37,28.91,52.25,91.59,97.14,14.63,94.87,79.95,85.78,22.56,84.16,64.10,38.82,87.25,81.17,92.48,90.57,84.96,77.95,91.96,84.03,29.86,66.64,
36454,36454,5,24.36,23,AL,1020.00,0,11.15,0,0,1.00,81.56,556.10,91.20,52.15,18.50,26.04,0.87,1.00,0,0.10,73.96,0.19,0,0.10,0,0,0,0,43.81,79.50,18.65,18.19,0.12,5884,,23.70,8.51,0,0,387.41,92.41,98.91,77.09,1.08,2.63,2.09,57.28,77.70,43.01,85.21,97.73,43.39,0.10,6.61,91.23,0.89,93.60,83.99,14.63,94.87,2.73,3.07,8.21,76.50,93.96,44.53,82.04,96.81,94.14,98.99,,87.72,91.96,6.93,4.67,73.44,
35053,35053,12,58.08,2833,AL,1030.00,0.32,10.40,0.31,0.10,0.87,82.02,226.41,91.20,59.39,14.34,30.44,0.19,0.02,0.01,0.11,74.64,0.01,0,0.10,0.12,0.12,0.03,0.18,39.26,82.23,17.48,15.60,0.11,4135.18,0.02,20.30,8.51,4.20,0.06,126.31,93.26,49.60,51.96,52.54,48.35,40.85,50.96,24.95,43.01,62.96,84.43,55.16,26.30,82.88,79.15,1.62,90.08,15.11,14.63,94.87,64.00,65.46,37.42,28.04,71.91,11.29,69.76,86.43,83.76,94.26,11.13,69.26,91.96,48.76,47.58,20.55,
36049,36049,12,61.88,5790,AL,1060.00,0.25,10.61,0.36,0.09,0.70,83.47,827.22,91.20,57.63,13.63,13.95,0.08,0.34,0.12,0.15,74.39,0.14,1.90,0.10,0.19,0.19,0.09,-0.02,37.02,80.36,18.04,14.24,0.12,3841.16,0.38,19.40,8.51,2.60,0.05,337.26,94.89,70.42,60.63,63.58,41.47,85.55,31.23,94.00,43.01,69.35,79.42,9.36,73.99,36.71,31.56,8.17,91.58,72.92,60.48,94.87,85.05,84.42,80.99,81.66,53.21,30.56,76.38,74.41,92.96,90.40,84.42,62.64,91.96,29.63,40.42,67.15,
36062,36049,12,61.88,5790,AL,1060.00,0.25,10.61,0.36,0.09,0.70,83.47,827.22,91.20,57.63,13.63,13.95,0.08,0.34,0.12,0.15,74.39,0.14,1.90,0.10,0.19,0.19,0.09,-0.02,37.02,80.36,18.04,14.24,0.12,3841.16,0.38,19.40,8.51,2.60,0.05,337.26,94.89,70.42,60.63,63.58,41.47,85.55,31.23,94.00,43.01,69.35,79.42,9.36,73.99,36.71,31.56,8.17,91.58,72.92,60.48,94.87,85.05,84.42,80.99,81.66,53.21,30.56,76.38,74.41,92.96,90.40,84.42,62.64,91.96,29.63,40.42,67.15,
